,molecule_pref_name,molecule_chembl_id,canonical_smiles,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
10,CIPROFLOXACIN,CHEMBL8,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,14.607685185185183,14.607685185185183,0.1372078136810284,-1.2751022303881248,0.8932298763507215,18.125,331.34700000000004,313.2030000000001,331.13321965599994,126,0,0.3407230786793809,-0.4774970228339016,0.4774970228339016,0.3407230786793809,1.25,1.9583333333333333,2.5833333333333335,19.142215575448983,10.090180914172366,2.276383401328505,-2.297744100277084,2.377072792466539,-2.434891581648179,5.932587448237474,0.06945569478799517,3.403898859383536,1.948598124702446,882.7602568968719,16.844570503761737,13.088143604314618,13.088143604314618,11.558550648063802,8.13388326683475,8.13388326683475,6.373312034026569,6.373312034026569,4.729110360732636,4.729110360732636,3.3138575734326077,3.3138575734326077,-2.41,672746.5705685621,15.137295119421712,5.592172599010578,2.4478616810646066,137.04307093590964,19.890325377488868,11.38067233274289,0.0,5.428790391900541,0.0,5.969305287951849,4.794537184071822,9.184952231746642,0.0,0.0,0.0,24.974377382775238,43.80393423887614,11.204086992299825,14.291479626587348,22.55961649471647,0.0,9.883888251797686,0.0,18.88348407499998,31.078935354500782,39.933577617251544,0.0,0.0,15.64548872675735,10.077801322358383,0.0,0.0,41.82195795423421,0.0,5.817220841045895,29.241472750768796,23.124114892608116,0.0,10.902924932081056,0.0,74.57,17.215316520898284,19.08601681065917,0.0,16.991516535309753,24.293599804124977,25.93115605767717,12.263210640074686,6.06636706846161,9.467009378641833,5.316788604006331,0.0,16.43241047808012,0.0,25.714565710964518,12.6196285019594,0.15943609851348062,-1.755300643086537,3.07809812505249,3.290533509700176,2.9606282188163506,0.0,0.4117647058823529,24,2,6,1,1,2,1,1,2,5,2,7,3,1,1,2,4,1.5833,88.47900000000006,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11,CHAETOVIRIDIN E,CHEMBL1802154,C/C=C(\C)C(=O)C1=C2C3=COC(/C=C/[C@@H](C)CC)=CC3=C(Cl)C(=O)[C@@]2(C)OC1=O,13.01316970424023,13.01316970424023,0.05139395418661241,-1.6490257411823515,0.3730008948916151,25.379310344827587,414.8850000000002,391.70100000000014,414.12340151599994,152,0,0.34346224920250934,-0.46433593172149923,0.46433593172149923,0.34346224920250934,1.3448275862068966,2.0344827586206895,2.6551724137931036,35.49570561246084,9.749393053680434,2.5657339986850443,-2.3254415586056782,2.4922322429740422,-2.4208977590693714,6.4624633758062355,-0.15253067128214745,2.9962779881198824,2.174512219083286,1002.2855838622602,21.507707210578268,17.090414321652847,17.8463432676713,13.650120118135188,9.529527317962115,9.907491790971342,7.471094160098451,7.849058633107678,5.5072905900767415,5.882533446680397,3.348063215699489,3.684730234812621,-2.6599999999999997,2528687.834127858,21.058590519695066,7.635832282996297,3.334618850026316,174.62778887688845,9.473725907600098,11.332269401725444,11.384295757348628,5.783244946364939,0.0,5.969305287951849,9.589074368143644,4.794537184071822,0.0,0.0,44.02127612620754,44.414262388970286,16.719313590207804,11.294366800534387,23.85733745981556,29.13673507091424,0.0,0.0,5.917906046161393,46.64055843236282,0.0,69.22313474987243,0.0,0.0,0.0,0.0,0.0,11.600939890232516,23.136845991665417,23.85733745981556,5.917906046161393,41.03950762137913,69.22313474987243,0.0,0.0,0.0,69.67000000000002,23.136845991665417,14.383611552215466,0.0,16.178495412252133,28.39638450802537,6.4208216229260096,13.185817648111414,25.99951461304901,12.152040213667762,13.847474399381248,21.074665797832616,11.083383370527581,6.371846252904453,38.42529297511995,-0.05139395418661241,-0.38098718357762995,-0.9888802736485599,0.0,9.476149303296015,8.925700620675912,0.0,0.34782608695652173,29,0,5,1,2,3,0,0,0,5,0,6,5,0,0,0,3,4.609700000000005,109.69300000000003,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,SODIUM AMINOSALICYLATE,CHEMBL1200966,Nc1ccc(C(=O)[O-])c(O)c1.[Na+],10.221131897203326,10.221131897203326,0.0,-1.4143518518518519,0.3400414838465199,8.666666666666666,175.11900000000003,169.07099999999997,175.024537332,58,0,1.0,-0.5446693301248429,1.0,0.5446693301248429,1.5,2.0833333333333335,2.5,,,,,,,,,1.8537307459098344,1.2099997641417142e-06,300.7030044778662,8.430721420318147,6.5731112531861875,8.573111253186187,5.109060905280622,2.9085640945212408,2.9085640945212408,2.0640439248367946,2.0640439248367946,1.241702004152081,1.241702004152081,0.72128170706417,0.72128170706417,-0.71,252.1073814437375,11.289999999999997,4.348929277130086,2.4059278892661062,91.29962515805401,20.74125945091542,5.749511833283905,0.0,0.0,0.0,29.557286032607934,0.0,0.0,0.0,0.0,0.0,12.13273413692322,17.31720483484217,5.969305287951849,44.56487800636117,11.656691562635412,0.0,0.0,0.0,0.0,5.733667477162185,23.762552697081826,0.0,5.749511833283905,40.39748090461082,5.687386274683562,5.749511833283905,0.0,11.075832682792555,0.0,0.0,10.357988675768818,18.19910120538483,0.0,0.0,0.0,86.38000000000001,5.969305287951849,9.901064578912528,0.0,40.87024935758883,5.687386274683562,6.06636706846161,12.13273413692322,0.0,0.0,0.0,10.84019487200289,0.0,0.0,10.221131897203326,19.182057823129252,5.316069538926682,-1.7847222222222219,3.7321296296296294,0.0,0.0,0.0,0.0,12,3,4,0,0,0,1,0,1,4,2,5,1,0,0,0,1,-3.6581,36.84970000000001,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,CHAETOVIRIDIN B,CHEMBL1802151,CC[C@H](C)/C=C/C1=CC2=C(Cl)C(=O)[C@@]3(C)OC(O)(C(C)C(C)O)[C@@H](C(=O)O)[C@H]3C2=CO1,13.254211528377294,13.254211528377294,0.11034373162845301,-2.2887026635531775,0.5663045426926381,35.67741935483871,452.9310000000001,423.69900000000024,452.16018094799995,170,0,0.31226820120810456,-0.4808595700872795,0.4808595700872795,0.31226820120810456,1.3548387096774193,2.0,2.5483870967741935,35.495705740883324,9.657611244104189,2.7034071878886112,-2.369244504676117,2.580125294218153,-2.5009446004598903,6.447323418120945,-0.2677693355308391,2.9810124850625734,2.115272962837708,914.8857742913632,23.300600429391718,18.255857625257736,19.01178657127619,14.378787620849733,10.429533132212846,10.807497605222075,8.823006061107412,9.200970534116639,6.764295680857552,7.139538537461208,4.436937388888767,4.788222234867588,-1.93,4781105.817205064,23.727246959092028,8.204719561178361,3.6729535058235196,186.2281740978012,24.793308092122217,17.27812172880126,5.7871111525705965,5.783244946364939,0.0,5.969305287951849,9.589074368143644,0.0,0.0,0.0,44.86899321906428,31.917420659210403,22.98202115246132,17.398333188282688,34.38238246026586,23.353490124549303,0.0,0.0,23.671624184645573,58.53163597268171,0.0,46.42780105283074,0.0,0.0,0.0,0.0,0.0,11.600939890232516,44.56426077014149,19.06280027574374,23.671624184645573,41.03950762137913,46.42780105283074,0.0,0.0,0.0,113.29000000000002,46.99839672410355,24.90865655266576,0.0,5.032286352113597,22.823279977956105,6.4208216229260096,27.03329204749266,12.152040213667762,6.076020106833881,13.847474399381248,21.074665797832616,11.516847404289233,6.421297153635116,25.55649458294036,31.278474822767418,-1.0035566106288956,-7.025116043515162,0.0,6.5925113954928,8.440825072796908,0.0,0.5652173913043478,31,3,7,1,2,3,0,0,0,6,3,8,6,0,1,1,3,3.2737000000000007,113.63240000000006,1,2,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,CHAETOVIRIDIN A,CHEMBL1802150,CC[C@H](C)/C=C/C1=CC2=C(Cl)C(=O)[C@@]3(C)OC(=O)C(C(=O)[C@@H](C)[C@@H](C)O)=C3C2=CO1,13.042734771007677,13.042734771007677,0.08767250881834165,-1.714112664840704,0.5085261470140175,26.5,432.90000000000015,407.7000000000002,432.1339662,160,0,0.34310490316459974,-0.46433593347813823,0.46433593347813823,0.34310490316459974,1.3,1.9666666666666666,2.566666666666667,35.49570567554051,9.744138785004562,2.5696956945246714,-2.3264611686685805,2.4934773014335714,-2.421497590327836,6.461056578943234,-0.15284894016648115,2.996446440641893,2.148776825999572,977.6523760865998,22.377950698581344,17.61497818634243,18.370907132360884,14.022798918197363,9.948409810232235,10.326374283241462,8.063811504665912,8.441775977675139,5.87262924444083,6.247872101044485,3.484105842048357,3.8207728611614886,-2.44,3575365.8858667878,22.249819655351104,8.004308640663192,3.480093784670857,180.11162566126873,14.580253302440804,11.332269401725444,11.384295757348628,5.783244946364939,0.0,5.969305287951849,9.589074368143644,4.794537184071822,0.0,0.0,44.86899321906428,31.917420659210403,22.637219636369196,17.398333188282688,28.963864854656265,29.13673507091424,0.0,0.0,11.835812092322787,52.74452482011111,0.0,57.57401011296927,0.0,0.0,0.0,0.0,0.0,11.600939890232516,34.34733977425442,23.85733745981556,11.835812092322787,41.03950762137913,57.57401011296927,0.0,0.0,0.0,89.9,35.15871842557511,19.490138947056174,0.0,16.178495412252133,22.823279977956105,6.4208216229260096,27.03329204749266,12.152040213667762,6.076020106833881,13.847474399381248,21.074665797832616,11.050570004440406,6.366396150023794,38.62582176070826,9.746483154582938,-1.0977739116192837,-2.120137341819965,0.0,6.763571911936991,8.52617938285797,0.0,0.43478260869565216,30,1,6,1,2,3,0,0,0,6,1,7,6,0,0,0,3,3.6604000000000028,111.10680000000005,0,1,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,CHAETOVIRIDIN D,CHEMBL1802153,CC(O)C(C)C1(O)O[C@]2(C)C(=O)C(Cl)=C3C=C(/C=C/[C@@H](C)[C@@H](C)O)OC=C3[C@@H]2[C@@H]1C(=O)O,13.264142657853874,13.264142657853874,0.15074579606741922,-2.3203113641959683,0.46608168527153426,35.96875,468.9300000000002,439.69800000000026,468.1550955679999,176,0,0.31226820120810456,-0.4808595700872795,0.4808595700872795,0.31226820120810456,1.21875,1.84375,2.375,35.49570580254717,9.657606838173573,2.7034579059297132,-2.3692980811949598,2.580170331446986,-2.5009446890529645,6.4473268188724315,-0.26777000629710984,2.9803527047598166,2.092855401365189,945.6430570541135,24.170843917394794,18.57331470876077,19.329243654779226,14.751466420911907,10.483060552832557,10.861025025841784,9.037194064427858,9.415158537437085,6.856294395766909,7.231537252370564,4.449170309823495,4.80045515580232,-1.9699999999999998,6782713.508666733,24.66809012956067,8.4253039925184,3.7367985898725777,191.02240784999722,29.89983548696292,17.27812172880126,5.7871111525705965,5.783244946364939,0.0,5.969305287951849,9.589074368143644,0.0,0.0,0.0,31.524434396447642,32.923251812739636,28.899927198622713,23.502299576030993,39.48890985510656,23.353490124549303,0.0,0.0,23.671624184645573,58.214780737504,0.0,46.42780105283074,0.0,0.0,0.0,0.0,0.0,11.600939890232516,55.77475455273049,19.06280027574374,23.671624184645573,34.61868599845312,46.42780105283074,0.0,0.0,0.0,133.51999999999998,53.10236311185185,30.015183947506465,0.0,10.95019239827499,16.905373931794713,0.0,33.109312154326545,19.075777413358388,6.923737199690624,0.0,21.074665797832616,11.454472925112807,6.4044658779149515,25.57350027958766,40.880960908779315,-1.1563468908186156,-7.825237086768001,0.0,4.535479058687946,7.743816038615048,0.0,0.5652173913043478,32,4,8,1,2,3,0,0,0,7,4,9,6,0,1,1,3,2.2445,115.02220000000005,1,3,2,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,CHAETOVIRIDIN C,CHEMBL1802152,CC[C@H](C)/C=C/C1=CC2=C(Cl)C(=O)[C@@]3(C)OC(=O)[C@@H](C(=O)[C@@H](C)[C@H](C)O)[C@H]3C2=CO1,13.076901437674344,13.076901437674344,0.053505842151674976,-1.5937422944703337,0.507133940734671,31.3,434.9160000000001,407.7000000000002,434.149616264,162,0,0.31782189848922493,-0.46467421130815306,0.46467421130815306,0.31782189848922493,1.3333333333333333,2.0,2.6,35.495705677225516,9.661297303593242,2.641094719214262,-2.368363006806322,2.523408440053297,-2.483070455074257,6.450049954941011,-0.15675940417284556,2.996446440641893,2.048378200398488,908.6541159877019,22.377950698581344,17.769678724721683,18.525607670740136,14.022798918197363,10.186443681944821,10.564408154954048,8.454318004182708,8.832282477191937,6.346554495312293,6.721797351915949,3.9636589840858805,4.3149438300647,-2.18,3575365.8858667878,22.50398317470214,8.156586207897004,3.5624341852709143,180.80122869345297,14.580253302440804,11.67707091781757,11.384295757348628,5.783244946364939,0.0,5.969305287951849,14.383611552215466,0.0,0.0,0.0,44.86899321906428,31.917420659210403,17.06411510629993,23.316239234444083,28.963864854656265,29.13673507091424,0.0,0.0,23.671624184645573,52.74452482011111,0.0,46.42780105283074,0.0,0.0,0.0,0.0,0.0,11.600939890232516,34.34733977425442,23.85733745981556,23.671624184645573,41.03950762137913,46.42780105283074,0.0,0.0,0.0,89.9,46.99453051789789,19.490138947056174,0.0,5.032286352113597,22.823279977956105,6.4208216229260096,20.109554847802038,12.999757306524504,12.152040213667762,13.847474399381248,21.074665797832616,11.158810745181146,6.388988742616387,38.775729168115674,9.803242413842195,-0.6865422493288196,-3.8254273124914295,0.0,6.92529721008094,8.654345726428353,0.0,0.5217391304347826,30,1,6,1,2,3,0,0,0,6,1,7,6,0,1,1,3,3.5962000000000023,111.06080000000006,0,1,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,CHAETOVIRIDIN I,CHEMBL1802160,CC[C@H](C)/C=C/C1=CC2=C(Cl)C(=O)[C@@]3(C)OC(=O)C4=C(C(C)C(C)O)OC(O1)C2(O)C43O,13.24316797206588,13.24316797206588,0.10812195557235205,-2.549856662572436,0.5255772713413984,38.65625,466.91400000000016,439.69800000000026,466.1394455039999,174,0,0.3413548057413595,-0.45470021111444864,0.45470021111444864,0.3413548057413595,1.21875,1.875,2.46875,35.49570581748407,9.579216092347739,2.8278166680096124,-2.561041987741683,2.619018773410588,-2.7723832846687,6.4512169775923836,-0.2876114600493515,2.963270670896527,1.9967399570377407,1023.0137754779975,23.800600429391718,18.509405377342343,19.265334323360797,14.839295499125088,10.631325666127708,11.009290139136935,9.083855249174892,9.46181972218412,7.105865473054003,7.481108329657658,4.610520564252161,4.989445296101717,-2.13,9225796.53116784,23.042488647879395,7.183951283453571,2.606099835245766,190.33588817377887,29.53017104592226,17.09143427338162,5.601050810983688,16.985346568332318,6.290026729335213,5.969305287951849,4.794537184071822,4.794537184071822,0.0,0.0,44.86899321906428,31.917420659210403,11.49101057623066,11.136252739861899,39.1192454140659,23.353490124549303,0.0,0.0,11.835812092322787,70.2366531714137,0.0,45.92488547606612,0.0,0.0,0.0,0.0,0.0,11.600939890232516,56.269277968873475,23.79966322954379,11.835812092322787,41.03950762137913,45.92488547606612,0.0,0.0,0.0,122.52000000000002,52.44070636058202,24.90865655266576,0.0,28.041626671656612,0.0,6.4208216229260096,19.92349450621513,12.999757306524504,19.92349450621513,0.0,25.811528751632665,17.14846045228621,6.369860656196634,26.137115331239677,33.614677565542436,-7.709598088049114,-2.2782682788641946,0.0,3.270731708244634,8.308131764514831,0.0,0.5652173913043478,32,3,8,1,3,4,0,0,0,8,3,9,5,0,1,1,4,1.9834000000000005,112.78940000000001,0,3,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,ISONIAZID,CHEMBL64,NNC(=O)c1ccncc1,10.749537037037037,10.749537037037037,0.3033333333333328,-0.3033333333333328,0.31657867877201074,8.9,137.142,130.08599999999998,137.058911844,52,0,0.2647827507246253,-0.2901429275077938,0.2901429275077938,0.2647827507246253,1.5,2.1,2.6,16.151963272363098,10.252677242961726,1.984716834384048,-1.9497178966473692,1.9276778864040722,-2.2934927484375818,5.929347212978664,0.09533133419927606,2.048167390601267,2.8526279288191434,221.69435494406167,7.397341225498538,5.2422132319119505,5.2422132319119505,4.842535255101096,2.7532139951773598,2.7532139951773598,1.7093504426241088,1.7093504426241088,1.0736035943040487,1.0736035943040487,0.586622195880962,0.586622195880962,-1.42,237.587417309747,6.6965501165501164,2.9319034022891572,1.2945922692541976,58.03740421573959,0.0,0.0,0.0,0.0,5.907179729351506,0.0,15.204307102129416,5.842670270266239,0.0,0.0,0.0,12.13273413692322,17.957138634923147,0.0,4.794537184071822,5.907179729351506,0.0,10.409769918057593,5.842670270266239,0.0,0.0,30.08987277184637,0.0,0.0,11.268461667376624,0.0,0.0,0.0,10.891158250298714,0.0,0.0,10.357988675768818,24.52642128014937,0.0,0.0,0.0,68.00999999999999,0.0,4.794537184071822,0.0,5.907179729351506,5.563451491696996,0.0,12.393687143226153,12.13273413692322,5.425791397110385,4.9839785209472085,5.842670270266239,0.0,0.0,14.490795540438398,0.0,2.5261111111111116,4.5807785336356766,3.1710185185185185,3.0646296296296294,0.0,0.0,0.0,10,3,4,0,0,0,0,1,1,3,2,4,1,0,0,0,1,-0.3149000000000006,35.89060000000001,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19,THONZONIUM BROMIDE,CHEMBL1200883,CCCCCCCCCCCCCCCC[N+](C)(C)CCN(Cc1ccc(OC)cc1)c1ncccn1.[Br-],5.311921033228677,5.311921033228677,0.0,0.0,0.14193839082223136,11.263157894736842,591.7230000000002,536.2830000000002,590.3559244799999,216,0,0.22524980854974627,-1.0,1.0,0.22524980854974627,0.7105263157894737,1.2105263157894737,1.7105263157894737,79.90400056419519,10.042980419493057,2.1848044823120603,-2.3264660868796887,2.1703798689748117,-2.9960078124431195,5.335615889878504,-0.8886582331765923,2.917480804887743,7.2199773900748394e-06,800.8666720777704,26.608390949981825,24.844441091158163,26.430437630272866,18.037136581531605,15.007622906999726,15.007622906999726,11.297560447623333,11.297560447623333,7.4597147809367375,7.4597147809367375,4.893225153546288,4.893225153546288,-1.6599999999999997,139164394.54945987,34.36751788662631,21.197065863914165,15.679535455363867,244.3124059731358,31.101254394471432,5.749511833283905,0.0,5.948339280986494,0.0,0.0,0.0,9.967957041894417,0.0,0.0,96.106330811726,36.60419594293384,18.93844354913873,40.83941072436964,26.201344663620958,5.948339280986494,0.0,9.967957041894417,0.0,103.35999632656737,45.73932045522011,48.288973977231194,0.0,5.749511833283905,26.61822353677681,5.948339280986494,5.749511833283905,0.0,55.29039862395868,6.544756405912575,0.0,102.37869141235178,42.7255224855342,0.0,0.0,0.0,38.25,0.0,0.0,0.0,16.981450852126283,0.0,35.815151189702746,101.99971061857374,7.109797541277533,30.592788348610984,48.019682074713124,4.736862953800049,6.343867628688523,0.0,11.36869331803075,0.0,1.241234193694655,1.6870726265618328,10.181990134732706,23.42333054981325,6.326745407705657,6.427066140772627,0.6875,38,0,5,0,0,0,1,1,2,4,0,6,22,0,0,0,2,5.053500000000004,158.23039999999966,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0
20,CHAETOVIRIDIN H,CHEMBL1802159,CC[C@H](C)/C=C/C1=CC2=CC(=O)[C@@]3(C)OC(=O)C(C(=O)[C@@H](C)[C@@H](C)O)=C3C2=CO1,12.90620265017909,12.90620265017909,0.1928728712431813,-1.5723302574332965,0.5462313306854488,26.620689655172413,398.4550000000001,372.2470000000002,398.17293855199995,154,0,0.34310392527210365,-0.4643377817513822,0.4643377817513822,0.34310392527210365,1.2413793103448276,1.9310344827586208,2.5517241379310347,16.56371686541252,9.74621406989084,2.547412482606138,-2.3104285195623184,2.46395929662666,-2.4039672661152984,6.245115705906921,-0.15268967960900434,2.9605038087709143,2.0823025530383976,927.0147309084861,21.507707210578264,17.314363982522828,17.314363982522828,13.595278563268796,9.836777842917247,9.836777842917247,7.97096012700457,7.97096012700457,5.792303224666905,5.792303224666905,3.4079900573576944,3.4079900573576944,-2.73,2318897.5023264643,20.99031420699558,7.594964541619848,3.5289075187085124,169.80835943438703,14.580253302440804,11.332269401725444,11.384295757348628,5.783244946364939,0.0,5.969305287951849,9.589074368143644,4.794537184071822,0.0,0.0,33.26805332883176,43.566545296113546,17.06411510629993,12.366046836169094,28.963864854656265,17.535795180681728,0.0,0.0,11.835812092322787,52.74452482011111,0.0,58.617743867689555,0.0,0.0,0.0,0.0,0.0,0.0,34.34733977425442,23.85733745981556,11.835812092322787,41.03950762137913,58.617743867689555,0.0,0.0,0.0,89.9,35.15871842557511,19.490138947056174,0.0,11.146209060138535,22.823279977956105,6.4208216229260096,33.109312154326545,6.076020106833881,12.152040213667762,13.847474399381248,9.473725907600098,11.057823090860158,0.0,38.28807138277931,9.81115154817494,-0.5204668128538519,-1.6865259157680623,0.0,8.467788243016747,8.665491797124087,0.0,0.43478260869565216,29,1,6,1,2,3,0,0,0,6,1,6,6,0,0,0,3,3.0939000000000014,106.31080000000006,0,1,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
